experiment_name,percentile,inference_interval_ticks,generation_length_ticks,generation_length_frames,constraint_status_code,constraint_status,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_constraints_satisfied
andrew_latency_test,90.0,6,5,9,2,C2 Violated,341.56249520310666,True,False,False
andrew_latency_test,90.0,6,8,15,-1,No Data,453.971310990164,False,False,False
andrew_latency_test,90.0,7,1,1,2,C2 Violated,187.27023980754893,True,False,False
andrew_latency_test,90.0,7,3,5,-1,No Data,261.5285860782023,False,False,False
andrew_latency_test,90.0,7,5,9,2,C2 Violated,341.56249520310666,True,False,False
andrew_latency_test,90.0,7,8,15,-1,No Data,453.971310990164,False,False,False
andrew_latency_test,99.5,1,1,1,3,Both Violated,215.87606543005523,False,False,False
andrew_latency_test,99.5,1,3,5,-1,No Data,308.259194909624,False,False,False
andrew_latency_test,99.5,1,5,9,1,C1 Violated,370.01942400645925,False,True,False
andrew_latency_test,99.5,1,8,15,-1,No Data,478.09310643177,False,False,False
andrew_latency_test,99.5,2,1,1,2,C2 Violated,215.87606543005523,True,False,False
andrew_latency_test,99.5,2,3,5,-1,No Data,308.259194909624,False,False,False
andrew_latency_test,99.5,2,5,9,1,C1 Violated,370.01942400645925,False,True,False
andrew_latency_test,99.5,2,8,15,-1,No Data,478.09310643177,False,False,False
andrew_latency_test,99.5,3,1,1,2,C2 Violated,215.87606543005523,True,False,False
andrew_latency_test,99.5,3,3,5,-1,No Data,308.259194909624,False,False,False
andrew_latency_test,99.5,3,5,9,2,C2 Violated,370.01942400645925,True,False,False
andrew_latency_test,99.5,3,8,15,-1,No Data,478.09310643177,False,False,False
andrew_latency_test,99.5,4,1,1,2,C2 Violated,215.87606543005523,True,False,False
andrew_latency_test,99.5,4,3,5,-1,No Data,308.259194909624,False,False,False
andrew_latency_test,99.5,4,5,9,2,C2 Violated,370.01942400645925,True,False,False
andrew_latency_test,99.5,4,8,15,-1,No Data,478.09310643177,False,False,False
andrew_latency_test,99.5,5,1,1,2,C2 Violated,215.87606543005523,True,False,False
andrew_latency_test,99.5,5,3,5,-1,No Data,308.259194909624,False,False,False
andrew_latency_test,99.5,5,5,9,2,C2 Violated,370.01942400645925,True,False,False
andrew_latency_test,99.5,5,8,15,-1,No Data,478.09310643177,False,False,False
andrew_latency_test,99.5,6,1,1,2,C2 Violated,215.87606543005523,True,False,False
andrew_latency_test,99.5,6,3,5,-1,No Data,308.259194909624,False,False,False
andrew_latency_test,99.5,6,5,9,2,C2 Violated,370.01942400645925,True,False,False
andrew_latency_test,99.5,6,8,15,-1,No Data,478.09310643177,False,False,False
