request_id,num_generated_notes,generation_start_tick,round_trip_time,total_network_latency,server_request_arrival_time,server_response_output_time,server_preprocess_start_time,server_inference_start_time,server_inference_end_time,server_postprocess_start_time,server_processing_duration,preprocess_duration,inference_duration,postprocess_duration,generation_length_frames,prompt_length_ticks,experiment_name,experiment_duration,generation_length,experiment_source,experiment_type
2,0,400,0.2669424160267226,0.1606606159475632,659665.83470126,659665.94098306,659665.834839592,659665.836340994,659665.940470702,659665.940478072,0.1062818000791594,0.0015014020027592,0.1041297080228105,0.0005049880128353,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
3,0,400,0.26866445800988,0.1634030540590174,659666.208886071,659666.314147475,659666.209056573,659666.210628106,659666.313620678,659666.313628387,0.1052614039508625,0.0015715330373495,0.1029925720067694,0.000519087887369,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
4,0,400,0.2685747090145014,0.1626968549680896,659666.582242369,659666.688120223,659666.582379531,659666.583916414,659666.687565865,659666.687573385,0.1058778540464118,0.0015368829481303,0.1036494510481134,0.0005468380404636,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
5,0,400,0.2671256249886937,0.1605151380063034,659666.9565789,659667.063189387,659666.956725922,659666.958440689,659667.062662489,659667.062669899,0.1066104869823902,0.0017147670732811,0.1042217999929562,0.0005194880068302,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
7,0,400,0.2645526659907773,0.1597161069512367,659667.694512984,659667.799349543,659667.694646316,659667.696105478,659667.798832966,659667.798839916,0.1048365590395405,0.0014591619838029,0.1027274880325421,0.0005096270469948,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
9,0,400,0.2659120830358006,0.1612688269815407,659668.431350242,659668.535993498,659668.431485344,659668.432901525,659668.53550604,659668.53551348,0.1046432560542598,0.0014161810977384,0.1026045149192214,0.0004800180904567,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
11,0,400,0.2645932909799739,0.1596366319572553,659669.168239621,659669.27319628,659669.168376423,659669.169958396,659669.272697132,659669.272704392,0.1049566590227186,0.0015819730469956,0.1027387359645217,0.0004918880295008,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
14,0,400,0.2657079999917187,0.1610107820597477,659670.586230359,659670.690927577,659670.586362001,659670.587789243,659670.690420369,659670.690428259,0.1046972179319709,0.0014272419502958,0.1026311260648071,0.0004993180045858,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
15,0,400,0.2635746249579824,0.1587040440062992,659670.954440659,659671.05931124,659670.954575402,659670.956027575,659671.058777861,659671.058785371,0.1048705809516832,0.001452172989957,0.1027502859942615,0.0005258689634501,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
16,0,400,0.2664613330271095,0.1607327290112152,659671.324965574,659671.430694178,659671.325128588,659671.32656065,659671.43012932,659671.430137749,0.1057286040158942,0.0014320620102807,0.1035686699906364,0.0005564290331676,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
17,0,400,0.2657352919923141,0.1607537399977445,659671.694493095,659671.799474647,659671.694651658,659671.696241012,659671.798957329,659671.798964579,0.1049815519945696,0.0015893540112301,0.1027163170510903,0.0005100680282339,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
18,0,400,0.26401808304945,0.1586582169984467,659672.06425083,659672.169610696,659672.064389392,659672.065935465,659672.169088409,659672.169096139,0.1053598660510033,0.001546073006466,0.1031529440078884,0.0005145570030435,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
21,0,400,0.2632999999914318,0.1581290760077536,659673.169076234,659673.274247158,659673.169210536,659673.170673438,659673.273713539,659673.27372094,0.1051709239836782,0.0014629019424319,0.103040101006627,0.000526217976585,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
23,0,400,0.2656707920250483,0.1608303330722265,659673.904886486,659674.009726945,659673.905046958,659673.906516591,659674.009189966,659674.009197666,0.1048404589528217,0.0014696329599246,0.1026733750477433,0.0005292790010571,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
24,0,400,0.2650790000334382,0.1601825710386037,659674.274030331,659674.37892676,659674.274164863,659674.275586735,659674.378448012,659674.378455453,0.1048964289948344,0.0014218719443306,0.1028612770605832,0.0004713070811703,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
25,0,400,0.2628644170472398,0.1580817099893465,659674.640959132,659674.745741839,659674.641120094,659674.642568876,659674.745243672,659674.745251382,0.1047827070578932,0.0014487820444628,0.1026747960131615,0.0004904570523649,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
26,0,400,0.2668385410215705,0.1620885030133649,659675.011107121,659675.115857159,659675.011237443,659675.012651555,659675.115346721,659675.115353801,0.1047500380082055,0.0014141120482236,0.1026951660169288,0.0005033579654991,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
27,0,400,0.2631272909929976,0.1578981970669701,659675.382798335,659675.488027429,659675.382941988,659675.384497502,659675.487508452,659675.487515672,0.1052290939260274,0.0015555140562355,0.103010950027965,0.000511756981723,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
28,0,400,0.2631885000155307,0.1580257369787432,659675.750753192,659675.855915955,659675.750885105,659675.752338126,659675.855412747,659675.855420147,0.1051627630367875,0.0014530209591612,0.1030746210599318,0.0004958080826327,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
29,0,400,0.2649225000059232,0.1600389829836785,659676.121550933,659676.22643445,659676.121735336,659676.123191188,659676.225884812,659676.225892423,0.1048835170222446,0.0014558519469574,0.1026936239795759,0.0005420270608738,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
30,0,400,0.2667309580137953,0.1610222670715302,659676.493266816,659676.598975507,659676.493406278,659676.494928221,659676.598467329,659676.598474789,0.1057086909422651,0.0015219430206343,0.1035391080658882,0.000500718015246,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
31,0,400,0.265381040982902,0.1606724449666217,659676.864717885,659676.969426481,659676.864856317,659676.866330639,659676.968913663,659676.968920853,0.1047085960162803,0.0014743219362571,0.1025830239523202,0.0005056280642747,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
32,0,400,0.265782417031005,0.1606669940520078,659677.236754652,659677.341870075,659677.236885704,659677.23858645,659677.341347897,659677.341355428,0.1051154229789972,0.0017007460119202,0.1027614469639957,0.0005146469920873,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
33,0,400,0.2649232079857029,0.1601104180444963,659677.607592822,659677.712405612,659677.607726434,659677.609160626,659677.711868133,659677.711875763,0.1048127899412065,0.0014341919450089,0.1027075070887804,0.0005298489704728,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
35,0,400,0.2665211670100689,0.1614248229889199,659678.343663408,659678.448759752,659678.34380438,659678.345352733,659678.448251804,659678.448259024,0.1050963440211489,0.001548353000544,0.1028990709455683,0.0005007280269637,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
36,1,400,0.2663437080336734,0.1577640710165724,659678.71463223,659678.823211867,659678.714765073,659678.716229825,659678.822677048,659678.822684808,0.108579637017101,0.0014647520147264,0.1064472229918465,0.0005270589608699,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
38,0,400,0.2708376250229776,0.1660406460287049,659679.454566064,659679.559363043,659679.454701117,659679.456146559,659679.558811085,659679.558818235,0.1047969789942726,0.0014454419724643,0.1026645259698852,0.0005448081064969,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
39,4,400,0.277804416953586,0.1595198439899832,659679.821314682,659679.939599255,659679.821447855,659679.822906297,659679.938970266,659679.938977957,0.1182845729636028,0.0014584420714527,0.1160639689769595,0.000621297978796,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
40,0,400,0.2649341669748537,0.1579216059180908,659680.204080215,659680.311092776,659680.204221037,659680.20574714,659680.310461946,659680.310469326,0.1070125610567629,0.0015261030057445,0.1047148059587925,0.0006234500324353,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
41,0,400,0.2707066249568015,0.1652893179561942,659680.581064018,659680.686481325,659680.58119796,659680.582639202,659680.685897506,659680.685905086,0.1054173070006072,0.0014412420568987,0.103258303948678,0.0005762389628216,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
42,0,400,0.2638100000331178,0.1589352401206269,659680.953210997,659681.058085757,659680.953348169,659680.954776341,659681.057494797,659681.057501977,0.1048747599124908,0.0014281719923019,0.1027184560662135,0.0005837799981236,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
43,0,400,0.2655023750266991,0.1598840449587442,659681.317274555,659681.422892885,659681.317412777,659681.318949791,659681.422300136,659681.422307596,0.1056183300679549,0.0015370140317827,0.1033503449289128,0.0005852890899404,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
44,0,400,0.2632147500407882,0.1583939520060084,659681.683261652,659681.78808245,659681.683396714,659681.684853316,659681.787504041,659681.787511361,0.1048207980347797,0.0014566020108759,0.1026507249334827,0.00057108909823,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
45,0,400,0.269979833974503,0.1603583339601755,659682.051784919,659682.161406419,659682.051922281,659682.053429813,659682.160781379,659682.160788579,0.1096215000143274,0.0015075319679453,0.1073515659663826,0.0006178399780765,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
46,0,400,0.2645564579870552,0.1595405970001593,659682.420868971,659682.525884832,659682.421036703,659682.422521286,659682.525288523,659682.525296154,0.1050158609868958,0.0014845828991383,0.102767236996442,0.0005886780563741,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
47,0,400,0.2664559579570777,0.1612196629284881,659682.79353812,659682.898774415,659682.793688922,659682.795190104,659682.898219646,659682.898227326,0.1052362950285896,0.0015011820942163,0.1030295419041067,0.0005470890318974,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
49,0,400,0.2630521249957382,0.1582552070030942,659683.551241743,659683.656038661,659683.551376375,659683.552817677,659683.655475273,659683.655482543,0.104796917992644,0.0014413020107895,0.1026575959986075,0.0005561179714277,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
50,0,400,0.2635522920172661,0.1585258819395676,659683.920836216,659684.025862626,659683.920984518,659683.922491781,659684.025298338,659684.025305488,0.1050264100776985,0.0015072629321366,0.1028065570862963,0.0005571380024775,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
51,0,400,0.281056499981787,0.1759224369307048,659684.307269812,659684.412403875,659684.307406204,659684.308950027,659684.411819606,659684.411827016,0.1051340630510822,0.0015438229311257,0.1028695789864286,0.0005768589908257,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
52,0,400,0.263911584042944,0.1592626980273053,659684.677039876,659684.781688762,659684.677177448,659684.67867153,659684.781158214,659684.781165594,0.1046488860156387,0.0014940820401534,0.102486683987081,0.0005231680115684,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
53,0,400,0.2654551250161603,0.1596901710145175,659685.047117484,659685.152882438,659685.047253857,659685.04874212,659685.152314199,659685.152321439,0.1057649540016427,0.0014882630202919,0.1035720789805054,0.0005609990330412,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
55,0,400,0.2646147089544683,0.1593650759896263,659685.782594503,659685.887844136,659685.782726934,659685.784206376,659685.887281028,659685.887288328,0.105249632964842,0.0014794419985264,0.1030746520264074,0.0005558079574257,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
56,0,400,0.2704319170443341,0.1649554980685934,659686.154507678,659686.259984097,659686.15464153,659686.156110892,659686.259361636,659686.259369656,0.1054764189757406,0.0014693619450554,0.1032507440540939,0.0006144409999251,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
58,0,400,0.265350625035353,0.1604158650152385,659686.925572924,659687.030507684,659686.925748867,659686.927233989,659687.029927726,659687.029935446,0.1049347600201144,0.0014851220184937,0.1026937370188534,0.0005722380010411,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
59,0,400,0.2666839159792289,0.1614413909846916,659687.298925763,659687.404168288,659687.299095506,659687.300657739,659687.403575859,659687.403583209,0.1052425249945372,0.0015622330829501,0.1029181199846789,0.0005850789602845,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
60,0,400,0.2682604999863542,0.1631612559431232,659687.668796468,659687.773895712,659687.668930151,659687.670421273,659687.773309273,659687.773316813,0.105099244043231,0.0014911219477653,0.1028879999648779,0.00057889893651,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
61,0,400,0.2633904160466045,0.1582148619927466,659688.034326258,659688.139501812,659688.03446349,659688.035941253,659688.138916614,659688.138924124,0.1051755540538579,0.0014777629403397,0.1029753610491752,0.0005776881007477,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
62,0,400,0.2648472500150092,0.1591530989971943,659688.404758654,659688.510452805,659688.404893116,659688.406414929,659688.509854537,659688.509860977,0.1056941510178148,0.0015218129847198,0.1034396080067381,0.0005918280221521,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
63,0,400,0.2699814169900492,0.164376156986691,659688.778942575,659688.884547835,659688.779110287,659688.78064559,659688.883971966,659688.883979326,0.1056052600033581,0.0015353030757978,0.1033263759454712,0.0005685089854523,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
65,0,400,0.2641092910198495,0.1590824100421741,659689.513523028,659689.618549909,659689.51367629,659689.515170482,659689.61796026,659689.61796724,0.1050268809776753,0.0014941919362172,0.1027897780295461,0.0005826689302921,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
66,0,400,0.2788792080245912,0.1737178959883749,659689.892657795,659689.997819107,659689.892794017,659689.89433253,659689.997223119,659689.997230879,0.1051613120362162,0.0015385129954665,0.1028905890416354,0.00058822799474,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
67,0,400,0.2659402499557473,0.16118023294257,659690.263333372,659690.368093389,659690.263471374,659690.264926506,659690.36751956,659690.367527181,0.1047600170131772,0.0014551319181919,0.1025930540636181,0.0005662079202011,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
68,0,400,0.270169541996438,0.1644526490126736,659690.638516448,659690.744233341,659690.63864918,659690.640101432,659690.743638591,659690.743646392,0.1057168929837644,0.0014522520359605,0.1035371590405702,0.000586948939599,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
70,0,400,0.2653103329939767,0.1574821090325713,659691.403576703,659691.511404927,659691.403710636,659691.405485483,659691.510807868,659691.510815339,0.1078282239614054,0.0017748470418155,0.1053223849739879,0.0005895879585295,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
71,0,400,0.2671572500257753,0.161675571987871,659691.779513601,659691.884995279,659691.779648202,659691.781122765,659691.884408001,659691.884415441,0.1054816780379042,0.0014745630323886,0.1032852359348908,0.0005798380589112,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
73,0,400,0.2635869579971768,0.1574279890046455,659692.540515894,659692.646674863,659692.540649027,659692.542315472,659692.646090354,659692.646097994,0.1061589689925313,0.0016664450522512,0.1037748819217085,0.0005768690025433,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
74,0,400,0.2640809169970453,0.1589234139537438,659692.910551213,659693.015708716,659692.910685385,659692.912149837,659693.015157379,659693.015164788,0.1051575030433014,0.001464452012442,0.1030075419694185,0.0005439280066639,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
75,0,400,0.2702570830006152,0.1620426130248233,659693.282556861,659693.390771331,659693.282692154,659693.284176687,659693.390171852,659693.390179352,0.1082144699757918,0.0014845329569652,0.1059951649513095,0.0005919790128245,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
76,0,400,0.2651772500248626,0.158343342016451,659693.655524565,659693.762358473,659693.655659207,659693.65713322,659693.761741484,659693.761748864,0.1068339080084115,0.001474012969993,0.1046082640532404,0.0006096090655773,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
77,0,400,0.2630215829703957,0.156487168977037,659694.018846121,659694.125380535,659694.018983912,659694.020523746,659694.124759385,659694.124767017,0.1065344139933586,0.0015398340765386,0.1042356389807537,0.0006135180592536,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
78,0,400,0.2645672080107033,0.159379055025056,659694.388508964,659694.493697117,659694.388644967,659694.3901745,659694.493073258,659694.493081119,0.1051881529856473,0.0015295329503715,0.1028987580211833,0.0006159979384392,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
79,0,400,0.2642522919923067,0.1590173270087689,659694.755247122,659694.860482087,659694.755381054,659694.756831796,659694.859892188,659694.859899378,0.1052349649835378,0.0014507420128211,0.1030603919643908,0.0005827089771628,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
80,0,400,0.264399042003788,0.1591536269988864,659695.126511079,659695.231756494,659695.126650431,659695.128223264,659695.231156494,659695.231163605,0.1052454150049015,0.0015728330472484,0.1029332299949601,0.0005928890313953,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
82,0,400,0.2644036249839701,0.1590783290448598,659695.903582946,659696.008908242,659695.903725148,659695.905277112,659696.008319463,659696.008326763,0.1053252959391102,0.0015519640874117,0.103042350965552,0.0005814789328724,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
83,0,400,0.2713015839690342,0.1654967899667099,659696.274738811,659696.380543605,659696.274870333,659696.276380767,659696.379837204,659696.379844574,0.1058047940023243,0.0015104339690878,0.1034564370056614,0.0006990309339016,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
85,0,400,0.2635000409791246,0.158383497968316,659697.049038817,659697.15415536,659697.049172519,659697.050657122,659697.15350607,659697.153513261,0.1051165430108085,0.001484603038989,0.1028489479795098,0.0006420989520847,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
86,0,400,0.2684927499503828,0.1596367499441839,659697.417198866,659697.526054866,659697.417331349,659697.418857282,659697.525415477,659697.525423377,0.1088560000061988,0.0015259330393746,0.1065581949660554,0.0006314889760687,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
88,0,400,0.2687706670258194,0.1623958440031856,659698.180354033,659698.286728856,659698.180494475,659698.182114499,659698.286119516,659698.286127186,0.1063748230226337,0.0016200240934267,0.1040050169685855,0.00060167000629,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
89,0,400,0.2656805000151507,0.1605773670016788,659698.553681551,659698.658784684,659698.553811933,659698.555323616,659698.658172645,659698.658179775,0.1051031330134719,0.0015116829890757,0.1028490290045738,0.0006049090297892,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
90,0,400,0.2636622920399531,0.157409401028417,659698.919692018,659699.025944909,659698.91982974,659698.921369484,659699.02532413,659699.02533117,0.1062528910115361,0.0015397440874949,0.1039546459214761,0.0006137390155345,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
91,0,400,0.2678362500155344,0.1613321559270844,659699.29184923,659699.398353324,659699.291987481,659699.293486623,659699.397715704,659699.397723184,0.10650409408845,0.0014991420321166,0.1042290810728445,0.0006301400717347,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
92,0,400,0.2712927079992369,0.1631002778885886,659699.668359606,659699.776552036,659699.668497899,659699.670068783,659699.775856545,659699.775864505,0.1081924301106482,0.0015708840219303,0.1057877619750797,0.0006875310791656,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
93,0,400,0.2644205000251531,0.158229602035135,659700.040571718,659700.146762616,659700.04070915,659700.042229823,659700.146138107,659700.146144977,0.1061908979900181,0.0015206729294732,0.1039082841016352,0.000617639045231,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
94,4,400,0.2799288330134004,0.1604068020824343,659700.40953433,659700.529056361,659700.409706282,659700.411181185,659700.52835649,659700.5283639,0.1195220309309661,0.0014749030815437,0.117175304912962,0.000692460918799,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
95,0,400,0.2660014579887502,0.1596484169713221,659700.792669737,659700.899022778,659700.792806028,659700.794371572,659700.898367219,659700.898374719,0.106353041017428,0.0015655439347028,0.1039956470485776,0.0006480590673163,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
96,0,400,0.2676462919916957,0.1592041390249505,659701.16234846,659701.270790613,659701.162490431,659701.164070195,659701.270055342,659701.270063172,0.1084421529667452,0.001579764066264,0.105985146947205,0.0007274410454556,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
97,0,400,0.2694134579505771,0.1625974489143118,659701.535665608,659701.642481617,659701.535841,659701.537388623,659701.641837387,659701.641845177,0.1068160090362653,0.0015476229600608,0.1044487640028819,0.0006364400032907,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
98,0,400,0.2668125419877469,0.1613330540712922,659701.911794838,659702.017274326,659701.91192741,659701.913456213,659702.016636266,659702.016643597,0.1054794879164546,0.0015288029098883,0.1031800530618056,0.0006307289004325,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
99,0,400,0.2778324170503765,0.1587362530408427,659702.277207037,659702.396303201,659702.277340508,659702.278853221,659702.39559219,659702.39559971,0.1190961640095338,0.0015127130318433,0.1167389689944684,0.0007034909212961,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
100,0,400,0.2671899590059183,0.1618999130441807,659702.662619168,659702.767909214,659702.662755669,659702.664262012,659702.767276594,659702.767283934,0.1052900459617376,0.0015063430182635,0.1030145819531753,0.0006252799648791,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
101,0,400,0.2642759160371497,0.1580736460164189,659703.033697511,659703.139899781,659703.033831014,659703.035347287,659703.139267872,659703.139275492,0.1062022700207308,0.0015162730123847,0.1039205850102007,0.0006242889212444,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
102,0,400,0.2645571249886416,0.1594608309096656,659703.405825862,659703.510922156,659703.405962314,659703.407510548,659703.510328995,659703.510336567,0.1050962940789759,0.0015482340240851,0.1028184469323605,0.0005855890922248,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
104,1,400,0.2695747920079157,0.1604074980132281,659704.138483357,659704.247650651,659704.138622498,659704.140198952,659704.247020411,659704.247028301,0.1091672939946875,0.0015764540294185,0.1068214589031413,0.0006223500240594,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
106,0,400,0.2680791669990867,0.16285343200434,659704.92781745,659705.033043185,659704.927954832,659704.929488935,659705.032448525,659705.032455585,0.1052257349947467,0.0015341030666604,0.1029595899162814,0.000587600050494,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
107,0,400,0.2665441670105792,0.160006363003049,659705.301973711,659705.408511515,659705.302142433,659705.303651316,659705.407876855,659705.407884215,0.1065378040075302,0.0015088829677551,0.1042255390202626,0.0006273000035434,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
109,0,400,0.2655262919724919,0.1600064329686574,659706.040334051,659706.14585391,659706.040469593,659706.042019556,659706.145251342,659706.145258302,0.1055198590038344,0.0015499630244448,0.1032317859353497,0.0005956080276519,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
111,1,400,0.2700618330272846,0.1613652159576304,659706.826492477,659706.935189094,659706.826624299,659706.828104312,659706.934565785,659706.934573015,0.1086966170696541,0.0014800128992646,0.1064614730421453,0.0006160790799185,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
112,0,400,0.2658803339581936,0.1602291529998183,659707.201896597,659707.307547778,659707.202062329,659707.203614743,659707.30696123,659707.30696839,0.1056511809583753,0.0015524139162153,0.1033464870415628,0.000579387997277,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
113,0,400,0.272822915983852,0.1681052599451504,659707.577230296,659707.681947952,659707.577359697,659707.578794559,659707.681327693,659707.681334884,0.1047176560387015,0.0014348620316013,0.1025331340497359,0.0006130679976195,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
114,0,400,0.2643482499988749,0.1592880879761651,659707.947329075,659708.052389237,659707.947463987,659707.948945749,659708.051744187,659708.051751738,0.1050601620227098,0.0014817619230598,0.1027984380489215,0.0006374990334734,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
115,0,400,0.2651771660312079,0.1596226370311342,659708.318980468,659708.424534997,659708.31914672,659708.320600962,659708.423830057,659708.423837706,0.1055545290000736,0.0014542420394718,0.1032290949951857,0.0006972909905016,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
116,1,400,0.2777141249971464,0.1675503370352089,659708.696536341,659708.806700129,659708.696692863,659708.698284638,659708.80605603,659708.80606304,0.1101637879619374,0.0015917749842628,0.10777139198035,0.0006370889022946,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
117,0,400,0.2634320830111392,0.1583508200128562,659709.070046711,659709.175127974,659709.070183503,659709.071657906,659709.174474254,659709.174481504,0.1050812629982829,0.0014744030777364,0.1028163479641079,0.0006464699981734,5,384,mac_latency_test_GL5_PL384,75.44692182540894,5,mac_latency_test,bulk_benchmark
