experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
local_server_gl_test,7.0,5,95,503.38505587133113,True,False,False,2
local_server_gl_test,7.0,5,99,605.6340306787752,True,False,False,2
local_server_gl_test,7.0,6,50,401.7069374967832,True,False,False,2
local_server_gl_test,7.0,6,70,406.8706250051036,True,False,False,2
local_server_gl_test,7.0,6,80,410.75534182600677,True,False,False,2
local_server_gl_test,7.0,6,90,438.0347377911676,True,False,False,2
local_server_gl_test,7.0,6,95,503.38505587133113,True,False,False,2
local_server_gl_test,7.0,6,99,605.6340306787752,True,False,False,2
local_server_gl_test,8.0,1,50,412.06654149573296,False,True,False,1
local_server_gl_test,8.0,1,70,504.0050206822343,False,True,False,1
local_server_gl_test,8.0,1,80,511.57096662791446,False,True,False,1
local_server_gl_test,8.0,1,90,694.6529338660187,False,True,False,1
local_server_gl_test,8.0,1,95,819.6209187473869,False,True,False,1
local_server_gl_test,8.0,1,99,1333.4978974697879,False,False,False,3
local_server_gl_test,8.0,2,50,412.06654149573296,False,True,False,1
local_server_gl_test,8.0,2,70,504.0050206822343,False,True,False,1
local_server_gl_test,8.0,2,80,511.57096662791446,False,True,False,1
local_server_gl_test,8.0,2,90,694.6529338660187,False,True,False,1
local_server_gl_test,8.0,2,95,819.6209187473869,False,False,False,3
local_server_gl_test,8.0,2,99,1333.4978974697879,False,False,False,3
local_server_gl_test,8.0,3,50,412.06654149573296,False,True,False,1
local_server_gl_test,8.0,3,70,504.0050206822343,False,True,False,1
local_server_gl_test,8.0,3,80,511.57096662791446,False,True,False,1
local_server_gl_test,8.0,3,90,694.6529338660187,False,False,False,3
local_server_gl_test,8.0,3,95,819.6209187473869,False,False,False,3
local_server_gl_test,8.0,3,99,1333.4978974697879,False,False,False,3
local_server_gl_test,8.0,4,50,412.06654149573296,True,True,True,0
local_server_gl_test,8.0,4,70,504.0050206822343,False,False,False,3
local_server_gl_test,8.0,4,80,511.57096662791446,False,False,False,3
local_server_gl_test,8.0,4,90,694.6529338660187,False,False,False,3
local_server_gl_test,8.0,4,95,819.6209187473869,False,False,False,3
local_server_gl_test,8.0,4,99,1333.4978974697879,False,False,False,3
local_server_gl_test,8.0,5,50,412.06654149573296,True,False,False,2
local_server_gl_test,8.0,5,70,504.0050206822343,True,False,False,2
local_server_gl_test,8.0,5,80,511.57096662791446,True,False,False,2
local_server_gl_test,8.0,5,90,694.6529338660187,False,False,False,3
local_server_gl_test,8.0,5,95,819.6209187473869,False,False,False,3
local_server_gl_test,8.0,5,99,1333.4978974697879,False,False,False,3
local_server_gl_test,8.0,6,50,412.06654149573296,True,False,False,2
local_server_gl_test,8.0,6,70,504.0050206822343,True,False,False,2
local_server_gl_test,8.0,6,80,511.57096662791446,True,False,False,2
local_server_gl_test,8.0,6,90,694.6529338660187,True,False,False,2
local_server_gl_test,8.0,6,95,819.6209187473869,False,False,False,3
local_server_gl_test,8.0,6,99,1333.4978974697879,False,False,False,3
local_server_gl_test,8.0,7,50,412.06654149573296,True,False,False,2
local_server_gl_test,8.0,7,70,504.0050206822343,True,False,False,2
local_server_gl_test,8.0,7,80,511.57096662791446,True,False,False,2
local_server_gl_test,8.0,7,90,694.6529338660187,True,False,False,2
local_server_gl_test,8.0,7,95,819.6209187473869,True,False,False,2
local_server_gl_test,8.0,7,99,1333.4978974697879,False,False,False,3
remote_gl_test_new,2.0,1,50,217.9452170094009,False,False,False,3
remote_gl_test_new,2.0,1,70,219.7163339063991,False,False,False,3
remote_gl_test_new,2.0,1,80,220.31521240714937,False,False,False,3
remote_gl_test_new,2.0,1,90,223.60015809535972,False,False,False,3
remote_gl_test_new,2.0,1,95,229.36113474715967,False,False,False,3
remote_gl_test_new,2.0,1,99,300.41229995491443,False,False,False,3
remote_gl_test_new,3.0,1,50,255.92066698300187,False,False,False,3
remote_gl_test_new,3.0,1,70,257.98388329276344,False,False,False,3
remote_gl_test_new,3.0,1,80,259.91926137940027,False,False,False,3
remote_gl_test_new,3.0,1,90,265.62392209307285,False,False,False,3
remote_gl_test_new,3.0,1,95,269.9876183978631,False,False,False,3
remote_gl_test_new,3.0,1,99,287.9526989607257,False,False,False,3
remote_gl_test_new,3.0,2,50,255.92066698300187,False,False,False,3
remote_gl_test_new,3.0,2,70,257.98388329276344,False,False,False,3
remote_gl_test_new,3.0,2,80,259.91926137940027,False,False,False,3
remote_gl_test_new,3.0,2,90,265.62392209307285,False,False,False,3
remote_gl_test_new,3.0,2,95,269.9876183978631,False,False,False,3
remote_gl_test_new,3.0,2,99,287.9526989607257,False,False,False,3
remote_gl_test_new,4.0,1,50,292.57806949317455,False,True,False,1
remote_gl_test_new,4.0,1,70,294.8541556834243,False,True,False,1
remote_gl_test_new,4.0,1,80,297.6640147855505,False,True,False,1
remote_gl_test_new,4.0,1,90,302.2719562024576,False,True,False,1
remote_gl_test_new,4.0,1,95,307.06273495306954,False,True,False,1
remote_gl_test_new,4.0,1,99,320.0167219591094,False,True,False,1
remote_gl_test_new,4.0,2,50,292.57806949317455,False,False,False,3
remote_gl_test_new,4.0,2,70,294.8541556834243,False,False,False,3
remote_gl_test_new,4.0,2,80,297.6640147855505,False,False,False,3
remote_gl_test_new,4.0,2,90,302.2719562024576,False,False,False,3
remote_gl_test_new,4.0,2,95,307.06273495306954,False,False,False,3
remote_gl_test_new,4.0,2,99,320.0167219591094,False,False,False,3
remote_gl_test_new,4.0,3,50,292.57806949317455,True,False,False,2
remote_gl_test_new,4.0,3,70,294.8541556834243,True,False,False,2
remote_gl_test_new,4.0,3,80,297.6640147855505,True,False,False,2
remote_gl_test_new,4.0,3,90,302.2719562024576,True,False,False,2
remote_gl_test_new,4.0,3,95,307.06273495306954,True,False,False,2
remote_gl_test_new,4.0,3,99,320.0167219591094,True,False,False,2
remote_gl_test_new,5.0,1,50,330.01977049570996,False,True,False,1
remote_gl_test_new,5.0,1,70,332.2149573883507,False,True,False,1
remote_gl_test_new,5.0,1,80,334.43220980698237,False,True,False,1
remote_gl_test_new,5.0,1,90,339.8770200845319,False,True,False,1
remote_gl_test_new,5.0,1,95,345.2056738664396,False,True,False,1
remote_gl_test_new,5.0,1,99,364.07793210964877,False,True,False,1
remote_gl_test_new,5.0,2,50,330.01977049570996,False,True,False,1
remote_gl_test_new,5.0,2,70,332.2149573883507,False,True,False,1
remote_gl_test_new,5.0,2,80,334.43220980698237,False,True,False,1
remote_gl_test_new,5.0,2,90,339.8770200845319,False,True,False,1
remote_gl_test_new,5.0,2,95,345.2056738664396,False,True,False,1
remote_gl_test_new,5.0,2,99,364.07793210964877,False,True,False,1
remote_gl_test_new,5.0,3,50,330.01977049570996,True,False,False,2
remote_gl_test_new,5.0,3,70,332.2149573883507,True,False,False,2
remote_gl_test_new,5.0,3,80,334.43220980698237,True,False,False,2
remote_gl_test_new,5.0,3,90,339.8770200845319,True,False,False,2
remote_gl_test_new,5.0,3,95,345.2056738664396,True,False,False,2
remote_gl_test_new,5.0,3,99,364.07793210964877,True,False,False,2
remote_gl_test_new,5.0,4,50,330.01977049570996,True,False,False,2
remote_gl_test_new,5.0,4,70,332.2149573883507,True,False,False,2
remote_gl_test_new,5.0,4,80,334.43220980698237,True,False,False,2
remote_gl_test_new,5.0,4,90,339.8770200845319,True,False,False,2
remote_gl_test_new,5.0,4,95,345.2056738664396,True,False,False,2
remote_gl_test_new,5.0,4,99,364.07793210964877,True,False,False,2
remote_gl_test_new,6.0,1,50,366.04698101291433,False,True,False,1
remote_gl_test_new,6.0,1,70,368.58833010774106,False,True,False,1
remote_gl_test_new,6.0,1,80,371.7477552068885,False,True,False,1
remote_gl_test_new,6.0,1,90,377.98310589278117,False,True,False,1
remote_gl_test_new,6.0,1,95,383.3931738190586,False,True,False,1
remote_gl_test_new,6.0,1,99,410.73429011128604,False,True,False,1
remote_gl_test_new,6.0,2,50,366.04698101291433,False,True,False,1
remote_gl_test_new,6.0,2,70,368.58833010774106,False,True,False,1
remote_gl_test_new,6.0,2,80,371.7477552068885,False,True,False,1
remote_gl_test_new,6.0,2,90,377.98310589278117,False,True,False,1
remote_gl_test_new,6.0,2,95,383.3931738190586,False,True,False,1
remote_gl_test_new,6.0,2,99,410.73429011128604,False,True,False,1
remote_gl_test_new,6.0,3,50,366.04698101291433,True,True,True,0
remote_gl_test_new,6.0,3,70,368.58833010774106,True,True,True,0
remote_gl_test_new,6.0,3,80,371.7477552068885,True,True,True,0
remote_gl_test_new,6.0,3,90,377.98310589278117,False,False,False,3
remote_gl_test_new,6.0,3,95,383.3931738190586,False,False,False,3
remote_gl_test_new,6.0,3,99,410.73429011128604,False,False,False,3
remote_gl_test_new,6.0,4,50,366.04698101291433,True,False,False,2
remote_gl_test_new,6.0,4,70,368.58833010774106,True,False,False,2
remote_gl_test_new,6.0,4,80,371.7477552068885,True,False,False,2
remote_gl_test_new,6.0,4,90,377.98310589278117,True,False,False,2
remote_gl_test_new,6.0,4,95,383.3931738190586,True,False,False,2
remote_gl_test_new,6.0,4,99,410.73429011128604,True,False,False,2
remote_gl_test_new,6.0,5,50,366.04698101291433,True,False,False,2
remote_gl_test_new,6.0,5,70,368.58833010774106,True,False,False,2
remote_gl_test_new,6.0,5,80,371.7477552068885,True,False,False,2
